date,teamname,split,result,totalgold,teamkills,teamdeaths,towers,dragons,barons
2019-04-07 17:59:30,INTZ,,0,7541,2,7,,,
2019-04-07 17:59:30,Redemption eSports Porto Alegre,,1,12339,7,2,,,
2019-04-07 17:59:30,Redemption eSports Porto Alegre,,1,10896,7,2,,,
2019-04-07 17:59:30,Redemption eSports Porto Alegre,,1,13706,7,2,,,
2019-04-07 17:59:30,Redemption eSports Porto Alegre,,1,12255,7,2,,,
2019-04-07 17:59:30,Redemption eSports Porto Alegre,,1,7987,7,2,,,
2019-04-07 17:59:30,INTZ,,0,46772,2,7,0.0,0.0,0.0
2019-04-07 17:59:30,Redemption eSports Porto Alegre,,1,57183,7,2,9.0,4.0,1.0
2019-04-07 18:52:58,INTZ,,0,12796,6,5,,,
2019-04-07 18:52:58,INTZ,,0,11285,6,5,,,
2019-04-07 18:52:58,INTZ,,0,12805,6,5,,,
2019-04-07 18:52:58,INTZ,,0,13644,6,5,,,
2019-04-07 18:52:58,INTZ,,0,7192,6,5,,,
2019-04-07 18:52:58,Redemption eSports Porto Alegre,,1,16075,5,6,,,
2019-04-07 18:52:58,Redemption eSports Porto Alegre,,1,10755,5,6,,,
2019-04-07 18:52:58,Redemption eSports Porto Alegre,,1,13007,5,6,,,
2019-04-07 18:52:58,Redemption eSports Porto Alegre,,1,14444,5,6,,,
2019-04-07 18:52:58,Redemption eSports Porto Alegre,,1,8477,5,6,,,
2019-04-07 18:52:58,INTZ,,0,57722,6,5,3.0,2.0,0.0
2019-04-07 18:52:58,Redemption eSports Porto Alegre,,1,62758,5,6,10.0,2.0,1.0
2019-04-07 19:49:18,Redemption eSports Porto Alegre,,0,13833,8,15,,,
2019-04-07 19:49:18,Redemption eSports Porto Alegre,,0,11108,8,15,,,
2019-04-07 19:49:18,Redemption eSports Porto Alegre,,0,11533,8,15,,,
2019-04-07 19:49:18,Redemption eSports Porto Alegre,,0,13316,8,15,,,
2019-04-07 19:49:18,Redemption eSports Porto Alegre,,0,7846,8,15,,,
2019-04-07 19:49:18,INTZ,,1,16677,15,8,,,
2019-04-07 19:49:18,INTZ,,1,12506,15,8,,,
2019-04-07 19:49:18,INTZ,,1,12512,15,8,,,
2019-04-07 19:49:18,INTZ,,1,13413,15,8,,,
2019-04-07 19:49:18,INTZ,,1,8815,15,8,,,
2019-04-07 19:49:18,Redemption eSports Porto Alegre,,0,57636,8,15,4.0,4.0,0.0
2019-04-07 19:49:18,INTZ,,1,63923,15,8,10.0,1.0,2.0
2019-04-13 15:52:55,Flamengo Esports,,1,9433,17,5,,,
2019-04-13 15:52:55,Flamengo Esports,,1,9127,17,5,,,
2019-04-13 15:52:55,Flamengo Esports,,1,9929,17,5,,,
2019-04-13 15:52:55,Flamengo Esports,,1,11312,17,5,,,
2019-04-13 15:52:55,Flamengo Esports,,1,6291,17,5,,,
2019-04-13 15:52:55,INTZ,,0,7939,5,17,,,
2019-04-13 15:52:55,INTZ,,0,6610,5,17,,,
2019-04-13 15:52:55,INTZ,,0,7637,5,17,,,
2019-04-13 15:52:55,INTZ,,0,6623,5,17,,,
2019-04-13 15:52:55,INTZ,,0,5336,5,17,,,
2019-04-13 15:52:55,Flamengo Esports,,1,46092,17,5,8.0,2.0,1.0
2019-04-13 15:52:55,INTZ,,0,34145,5,17,1.0,0.0,0.0
2019-04-13 16:46:24,Flamengo Esports,,0,13756,11,18,,,
2019-04-13 16:46:24,Flamengo Esports,,0,14771,11,18,,,
2019-04-13 16:46:24,Flamengo Esports,,0,18985,11,18,,,
2019-04-13 16:46:24,Flamengo Esports,,0,18891,11,18,,,
2019-04-13 16:46:24,Flamengo Esports,,0,10757,11,18,,,
2019-04-13 16:46:24,INTZ,,1,16565,18,11,,,
2019-04-13 16:46:24,INTZ,,1,15150,18,11,,,
2019-04-13 16:46:24,INTZ,,1,20443,18,11,,,
2019-04-13 16:46:24,INTZ,,1,20132,18,11,,,
2019-04-13 16:46:24,INTZ,,1,12388,18,11,,,
2019-04-13 16:46:24,Flamengo Esports,,0,77160,11,18,10.0,3.0,0.0
2019-04-13 16:46:24,INTZ,,1,84678,18,11,8.0,2.0,2.0
2019-04-13 17:54:43,Flamengo Esports,,1,20424,12,16,,,
2019-04-13 17:54:43,Flamengo Esports,,1,19184,12,16,,,
2019-04-13 17:54:43,Flamengo Esports,,1,18756,12,16,,,
2019-04-13 17:54:43,Flamengo Esports,,1,19367,12,16,,,
2019-04-13 17:54:43,Flamengo Esports,,1,11597,12,16,,,
2019-04-13 17:54:43,INTZ,,0,17821,16,12,,,
2019-04-13 17:54:43,INTZ,,0,13511,16,12,,,
2019-04-13 17:54:43,INTZ,,0,22980,16,12,,,
2019-04-13 17:54:43,INTZ,,0,20104,16,12,,,
2019-04-13 17:54:43,INTZ,,0,11348,16,12,,,
2019-04-13 17:54:43,Flamengo Esports,,1,89328,12,16,11.0,4.0,3.0
2019-04-13 17:54:43,INTZ,,0,85764,16,12,1.0,3.0,0.0
2019-04-13 19:11:53,Flamengo Esports,,0,12708,6,25,,,
2019-04-13 19:11:53,Flamengo Esports,,0,12974,6,25,,,
2019-04-13 19:11:53,Flamengo Esports,,0,13494,6,25,,,
2019-04-13 19:11:53,Flamengo Esports,,0,18672,6,25,,,
2019-04-13 19:11:53,Flamengo Esports,,0,9841,6,25,,,
2019-04-13 19:11:53,INTZ,,1,16382,25,6,,,
2019-04-13 19:11:53,INTZ,,1,15663,25,6,,,
2019-04-13 19:11:53,INTZ,,1,17574,25,6,,,
2019-04-13 19:11:53,INTZ,,1,19982,25,6,,,
2019-04-13 19:11:53,INTZ,,1,11224,25,6,,,
2019-04-13 19:11:53,Flamengo Esports,,0,67689,6,25,2.0,3.0,1.0
2019-04-13 19:11:53,INTZ,,1,80825,25,6,11.0,3.0,1.0
2019-04-13 20:22:30,Flamengo Esports,,0,10682,6,11,,,
2019-04-13 20:22:30,Flamengo Esports,,0,10055,6,11,,,
2019-04-13 20:22:30,Flamengo Esports,,0,11736,6,11,,,
2019-04-13 20:22:30,Flamengo Esports,,0,13902,6,11,,,
2019-04-13 20:22:30,Flamengo Esports,,0,7508,6,11,,,
2019-04-13 20:22:30,INTZ,,1,14681,11,6,,,
2019-04-13 20:22:30,INTZ,,1,11658,11,6,,,
2019-04-13 20:22:30,INTZ,,1,13797,11,6,,,
2019-04-13 20:22:30,INTZ,,1,11718,11,6,,,
2019-04-13 20:22:30,INTZ,,1,8857,11,6,,,
2019-04-13 20:22:30,Flamengo Esports,,0,53883,6,11,5.0,4.0,0.0
2019-04-13 20:22:30,INTZ,,1,60711,11,6,9.0,1.0,1.0
2019-04-27 15:28:55,Vivo Keyd,,0,11412,14,22,,,
2019-04-27 15:28:55,Vivo Keyd,,0,10209,14,22,,,
2019-04-27 15:28:55,Vivo Keyd,,0,12888,14,22,,,
2019-04-27 15:28:55,Vivo Keyd,,0,10712,14,22,,,
2019-04-27 15:28:55,Vivo Keyd,,0,7183,14,22,,,
2019-04-27 15:28:55,Team oNe eSports,,1,12916,22,14,,,
2019-04-27 15:28:55,Team oNe eSports,,1,12795,22,14,,,
2019-04-27 15:28:55,Team oNe eSports,,1,11058,22,14,,,
2019-04-27 15:28:55,Team oNe eSports,,1,14589,22,14,,,
2019-04-27 15:28:55,Team oNe eSports,,1,9995,22,14,,,
2019-04-27 15:28:55,Vivo Keyd,,0,52404,14,22,1.0,3.0,0.0
2019-04-27 15:28:55,Team oNe eSports,,1,61353,22,14,9.0,2.0,1.0
2019-04-27 16:56:47,Vivo Keyd,,1,12406,21,4,,,
2019-04-27 16:56:47,Vivo Keyd,,1,11677,21,4,,,
2019-04-27 16:56:47,Vivo Keyd,,1,14240,21,4,,,
2019-04-27 16:56:47,Vivo Keyd,,1,12215,21,4,,,
2019-04-27 16:56:47,Vivo Keyd,,1,7545,21,4,,,
2019-04-27 16:56:47,Team oNe eSports,,0,10502,4,21,,,
2019-04-27 16:56:47,Team oNe eSports,,0,9106,4,21,,,
2019-04-27 16:56:47,Team oNe eSports,,0,10951,4,21,,,
2019-04-27 16:56:47,Team oNe eSports,,0,10277,4,21,,,
2019-04-27 16:56:47,Team oNe eSports,,0,5864,4,21,,,
2019-04-27 16:56:47,Vivo Keyd,,1,58083,21,4,11.0,2.0,1.0
2019-04-27 16:56:47,Team oNe eSports,,0,46700,4,21,3.0,2.0,0.0
2019-04-27 17:54:34,Vivo Keyd,,0,15160,17,17,,,
2019-04-27 17:54:34,Vivo Keyd,,0,10225,17,17,,,
2019-04-27 17:54:34,Vivo Keyd,,0,14732,17,17,,,
2019-04-27 17:54:34,Vivo Keyd,,0,14131,17,17,,,
2019-04-27 17:54:34,Vivo Keyd,,0,8369,17,17,,,
2019-04-27 17:54:34,Team oNe eSports,,1,15318,17,17,,,
2019-04-27 17:54:34,Team oNe eSports,,1,10769,17,17,,,
2019-04-27 17:54:34,Team oNe eSports,,1,14447,17,17,,,
2019-04-27 17:54:34,Team oNe eSports,,1,13971,17,17,,,
2019-04-27 17:54:34,Team oNe eSports,,1,9057,17,17,,,
2019-04-27 17:54:34,Vivo Keyd,,0,62617,17,17,9.0,1.0,1.0
2019-04-27 17:54:34,Team oNe eSports,,1,63562,17,17,9.0,3.0,1.0
2019-04-27 18:51:00,Team oNe eSports,,1,10308,16,3,,,
2019-04-27 18:51:00,Team oNe eSports,,1,10926,16,3,,,
2019-04-27 18:51:00,Team oNe eSports,,1,10956,16,3,,,
2019-04-27 18:51:00,Team oNe eSports,,1,10990,16,3,,,
2019-04-27 18:51:00,Team oNe eSports,,1,6961,16,3,,,
2019-04-27 18:51:00,Vivo Keyd,,0,9477,3,16,,,
2019-04-27 18:51:00,Vivo Keyd,,0,5743,3,16,,,
2019-04-27 18:51:00,Vivo Keyd,,0,7549,3,16,,,
2019-04-27 18:51:00,Vivo Keyd,,0,8742,3,16,,,
2019-04-27 18:51:00,Vivo Keyd,,0,5136,3,16,,,
2019-04-27 18:51:00,Team oNe eSports,,1,50141,16,3,11.0,2.0,1.0
2019-04-27 18:51:00,Vivo Keyd,,0,36647,3,16,1.0,0.0,0.0
2019-06-01 15:51:15,Flamengo Esports,Split 2,1,12424,13,5,,,
2019-06-01 15:51:15,Flamengo Esports,Split 2,1,10469,13,5,,,
2019-06-01 15:51:15,Flamengo Esports,Split 2,1,13420,13,5,,,
2019-06-01 15:51:15,Flamengo Esports,Split 2,1,11915,13,5,,,
2019-06-01 15:51:15,Flamengo Esports,Split 2,1,7485,13,5,,,
2019-06-01 15:51:15,paiN Gaming,Split 2,0,8554,5,13,,,
2019-06-01 15:51:15,paiN Gaming,Split 2,0,10229,5,13,,,
2019-06-01 15:51:15,paiN Gaming,Split 2,0,8068,5,13,,,
2019-06-01 15:51:15,paiN Gaming,Split 2,0,10481,5,13,,,
2019-06-01 15:51:15,paiN Gaming,Split 2,0,6387,5,13,,,
2019-06-01 15:51:15,Flamengo Esports,Split 2,1,55713,13,5,11.0,3.0,2.0
2019-06-01 15:51:15,paiN Gaming,Split 2,0,43719,5,13,0.0,0.0,0.0
2019-06-01 16:58:38,Uppercut esports,Split 2,1,9670,13,4,,,
2019-06-01 16:58:38,Uppercut esports,Split 2,1,9149,13,4,,,
2019-06-01 16:58:38,Uppercut esports,Split 2,1,9581,13,4,,,
2019-06-01 16:58:38,Uppercut esports,Split 2,1,11573,13,4,,,
2019-06-01 16:58:38,Uppercut esports,Split 2,1,6804,13,4,,,
2019-06-01 16:58:38,CNB e-Sports Club,Split 2,0,7721,4,13,,,
2019-06-01 16:58:38,CNB e-Sports Club,Split 2,0,6576,4,13,,,
2019-06-01 16:58:38,CNB e-Sports Club,Split 2,0,9170,4,13,,,
2019-06-01 16:58:38,CNB e-Sports Club,Split 2,0,7646,4,13,,,
2019-06-01 16:58:38,CNB e-Sports Club,Split 2,0,5644,4,13,,,
2019-06-01 16:58:38,Uppercut esports,Split 2,1,46777,13,4,9.0,1.0,1.0
2019-06-01 16:58:38,CNB e-Sports Club,Split 2,0,36757,4,13,1.0,2.0,0.0
2019-06-01 17:56:51,INTZ,Split 2,0,8224,4,17,,,
2019-06-01 17:56:51,INTZ,Split 2,0,12139,4,17,,,
2019-06-01 17:56:51,INTZ,Split 2,0,9130,4,17,,,
2019-06-01 17:56:51,INTZ,Split 2,0,11292,4,17,,,
2019-06-01 17:56:51,INTZ,Split 2,0,6509,4,17,,,
2019-06-01 17:56:51,Redemption eSports Porto Alegre,Split 2,1,11019,17,4,,,
2019-06-01 17:56:51,Redemption eSports Porto Alegre,Split 2,1,11450,17,4,,,
2019-06-01 17:56:51,Redemption eSports Porto Alegre,Split 2,1,11114,17,4,,,
2019-06-01 17:56:51,Redemption eSports Porto Alegre,Split 2,1,16600,17,4,,,
2019-06-01 17:56:51,Redemption eSports Porto Alegre,Split 2,1,9047,17,4,,,
2019-06-01 17:56:51,INTZ,Split 2,0,47294,4,17,2.0,0.0,0.0
2019-06-01 17:56:51,Redemption eSports Porto Alegre,Split 2,1,59230,17,4,9.0,4.0,2.0
2019-06-01 18:49:43,Team oNe eSports,Split 2,0,12012,9,20,,,
2019-06-01 18:49:43,Team oNe eSports,Split 2,0,10130,9,20,,,
2019-06-01 18:49:43,Team oNe eSports,Split 2,0,13064,9,20,,,
2019-06-01 18:49:43,Team oNe eSports,Split 2,0,12253,9,20,,,
2019-06-01 18:49:43,Team oNe eSports,Split 2,0,8425,9,20,,,
2019-06-01 18:49:43,KaBuM! e-Sports,Split 2,1,14531,20,9,,,
2019-06-01 18:49:43,KaBuM! e-Sports,Split 2,1,14779,20,9,,,
2019-06-01 18:49:43,KaBuM! e-Sports,Split 2,1,14805,20,9,,,
2019-06-01 18:49:43,KaBuM! e-Sports,Split 2,1,17002,20,9,,,
2019-06-01 18:49:43,KaBuM! e-Sports,Split 2,1,9269,20,9,,,
2019-06-01 18:49:43,Team oNe eSports,Split 2,0,55884,9,20,1.0,1.0,0.0
2019-06-01 18:49:43,KaBuM! e-Sports,Split 2,1,70386,20,9,11.0,4.0,2.0
2019-06-02 15:38:04,paiN Gaming,Split 2,1,18556,20,17,,,
2019-06-02 15:38:04,paiN Gaming,Split 2,1,17910,20,17,,,
2019-06-02 15:38:04,paiN Gaming,Split 2,1,21070,20,17,,,
2019-06-02 15:38:04,paiN Gaming,Split 2,1,21097,20,17,,,
2019-06-02 15:38:04,paiN Gaming,Split 2,1,13227,20,17,,,
2019-06-02 15:38:04,CNB e-Sports Club,Split 2,0,19361,17,20,,,
2019-06-02 15:38:04,CNB e-Sports Club,Split 2,0,16271,17,20,,,
2019-06-02 15:38:04,CNB e-Sports Club,Split 2,0,20201,17,20,,,
2019-06-02 15:38:04,CNB e-Sports Club,Split 2,0,23258,17,20,,,
2019-06-02 15:38:04,CNB e-Sports Club,Split 2,0,12239,17,20,,,
2019-06-02 15:38:04,paiN Gaming,Split 2,1,91860,20,17,11.0,1.0,1.0
2019-06-02 15:38:04,CNB e-Sports Club,Split 2,0,91330,17,20,9.0,5.0,2.0
2019-06-02 17:14:50,Uppercut esports,Split 2,1,13602,20,7,,,
2019-06-02 17:14:50,Uppercut esports,Split 2,1,9603,20,7,,,
2019-06-02 17:14:50,Uppercut esports,Split 2,1,12266,20,7,,,
2019-06-02 17:14:50,Uppercut esports,Split 2,1,15207,20,7,,,
2019-06-02 17:14:50,Uppercut esports,Split 2,1,7809,20,7,,,
2019-06-02 17:14:50,Team oNe eSports,Split 2,0,9561,7,21,,,
2019-06-02 17:14:50,Team oNe eSports,Split 2,0,7642,7,21,,,
2019-06-02 17:14:50,Team oNe eSports,Split 2,0,11333,7,21,,,
2019-06-02 17:14:50,Team oNe eSports,Split 2,0,9136,7,21,,,
2019-06-02 17:14:50,Team oNe eSports,Split 2,0,6303,7,21,,,
2019-06-02 17:14:50,Uppercut esports,Split 2,1,58487,20,7,8.0,3.0,1.0
2019-06-02 17:14:50,Team oNe eSports,Split 2,0,43975,7,21,1.0,1.0,0.0
2019-06-02 18:08:23,Redemption eSports Porto Alegre,Split 2,0,11358,14,20,,,
2019-06-02 18:08:23,Redemption eSports Porto Alegre,Split 2,0,11588,14,20,,,
2019-06-02 18:08:23,Redemption eSports Porto Alegre,Split 2,0,12916,14,20,,,
2019-06-02 18:08:23,Redemption eSports Porto Alegre,Split 2,0,14536,14,20,,,
2019-06-02 18:08:23,Redemption eSports Porto Alegre,Split 2,0,7675,14,20,,,
2019-06-02 18:08:23,KaBuM! e-Sports,Split 2,1,15028,20,14,,,
2019-06-02 18:08:23,KaBuM! e-Sports,Split 2,1,11969,20,14,,,
2019-06-02 18:08:23,KaBuM! e-Sports,Split 2,1,13792,20,14,,,
2019-06-02 18:08:23,KaBuM! e-Sports,Split 2,1,17301,20,14,,,
2019-06-02 18:08:23,KaBuM! e-Sports,Split 2,1,10178,20,14,,,
2019-06-02 18:08:23,Redemption eSports Porto Alegre,Split 2,0,58073,14,20,3.0,1.0,0.0
2019-06-02 18:08:23,KaBuM! e-Sports,Split 2,1,68268,20,14,10.0,4.0,1.0
2019-06-02 19:12:33,INTZ,Split 2,0,13864,18,7,,,
2019-06-02 19:12:33,INTZ,Split 2,0,11003,18,7,,,
2019-06-02 19:12:33,INTZ,Split 2,0,12835,18,7,,,
2019-06-02 19:12:33,INTZ,Split 2,0,13168,18,7,,,
2019-06-02 19:12:33,INTZ,Split 2,0,8836,18,7,,,
2019-06-02 19:12:33,Flamengo Esports,Split 2,1,14507,7,18,,,
2019-06-02 19:12:33,Flamengo Esports,Split 2,1,11243,7,18,,,
2019-06-02 19:12:33,Flamengo Esports,Split 2,1,11995,7,18,,,
2019-06-02 19:12:33,Flamengo Esports,Split 2,1,14593,7,18,,,
2019-06-02 19:12:33,Flamengo Esports,Split 2,1,9145,7,18,,,
2019-06-02 19:12:33,INTZ,Split 2,0,59706,18,7,6.0,1.0,0.0
2019-06-02 19:12:33,Flamengo Esports,Split 2,1,61483,7,18,10.0,4.0,2.0
2019-06-08 15:53:51,Redemption eSports Porto Alegre,Split 2,1,13567,16,1,,,
2019-06-08 15:53:51,Redemption eSports Porto Alegre,Split 2,1,12080,16,1,,,
2019-06-08 15:53:51,Redemption eSports Porto Alegre,Split 2,1,14164,16,1,,,
2019-06-08 15:53:51,Redemption eSports Porto Alegre,Split 2,1,14384,16,1,,,
2019-06-08 15:53:51,Redemption eSports Porto Alegre,Split 2,1,9012,16,1,,,
2019-06-08 15:53:51,Team oNe eSports,Split 2,0,13625,1,16,,,
2019-06-08 15:53:51,Team oNe eSports,Split 2,0,10725,1,16,,,
2019-06-08 15:53:51,Team oNe eSports,Split 2,0,8936,1,16,,,
2019-06-08 15:53:51,Team oNe eSports,Split 2,0,5748,1,16,,,
2019-06-08 15:53:51,Team oNe eSports,Split 2,0,6324,1,16,,,
2019-06-08 15:53:51,Redemption eSports Porto Alegre,Split 2,1,63207,16,1,11.0,4.0,2.0
2019-06-08 15:53:51,Team oNe eSports,Split 2,0,45358,1,16,0.0,0.0,0.0
2019-06-08 16:57:19,KaBuM! e-Sports,Split 2,0,13443,8,19,,,
2019-06-08 16:57:19,KaBuM! e-Sports,Split 2,0,10433,8,19,,,
2019-06-08 16:57:19,KaBuM! e-Sports,Split 2,0,11934,8,19,,,
2019-06-08 16:57:19,KaBuM! e-Sports,Split 2,0,13622,8,19,,,
2019-06-08 16:57:19,KaBuM! e-Sports,Split 2,0,7938,8,19,,,
2019-06-08 16:57:19,INTZ,Split 2,1,13396,19,8,,,
2019-06-08 16:57:19,INTZ,Split 2,1,11438,19,8,,,
2019-06-08 16:57:19,INTZ,Split 2,1,14179,19,8,,,
2019-06-08 16:57:19,INTZ,Split 2,1,16648,19,8,,,
2019-06-08 16:57:19,INTZ,Split 2,1,9219,19,8,,,
2019-06-08 16:57:19,KaBuM! e-Sports,Split 2,0,57370,8,19,3.0,4.0,0.0
2019-06-08 16:57:19,INTZ,Split 2,1,64880,19,8,8.0,1.0,1.0
2019-06-08 17:58:26,CNB e-Sports Club,Split 2,0,12724,14,15,,,
2019-06-08 17:58:26,CNB e-Sports Club,Split 2,0,12662,14,15,,,
2019-06-08 17:58:26,CNB e-Sports Club,Split 2,0,12430,14,15,,,
2019-06-08 17:58:26,CNB e-Sports Club,Split 2,0,14159,14,15,,,
2019-06-08 17:58:26,CNB e-Sports Club,Split 2,0,9123,14,15,,,
2019-06-08 17:58:26,Flamengo Esports,Split 2,1,13466,15,14,,,
2019-06-08 17:58:26,Flamengo Esports,Split 2,1,13613,15,14,,,
2019-06-08 17:58:26,Flamengo Esports,Split 2,1,13792,15,14,,,
2019-06-08 17:58:26,Flamengo Esports,Split 2,1,16979,15,14,,,
2019-06-08 17:58:26,Flamengo Esports,Split 2,1,9918,15,14,,,
2019-06-08 17:58:26,CNB e-Sports Club,Split 2,0,61098,14,15,5.0,3.0,0.0
2019-06-08 17:58:26,Flamengo Esports,Split 2,1,67768,15,14,9.0,2.0,1.0
2019-06-08 19:03:24,paiN Gaming,Split 2,1,13039,13,1,,,
2019-06-08 19:03:24,paiN Gaming,Split 2,1,12900,13,1,,,
2019-06-08 19:03:24,paiN Gaming,Split 2,1,15537,13,1,,,
2019-06-08 19:03:24,paiN Gaming,Split 2,1,15380,13,1,,,
2019-06-08 19:03:24,paiN Gaming,Split 2,1,9688,13,1,,,
2019-06-08 19:03:24,Uppercut esports,Split 2,0,14126,1,13,,,
2019-06-08 19:03:24,Uppercut esports,Split 2,0,9632,1,13,,,
2019-06-08 19:03:24,Uppercut esports,Split 2,0,13374,1,13,,,
2019-06-08 19:03:24,Uppercut esports,Split 2,0,13371,1,13,,,
2019-06-08 19:03:24,Uppercut esports,Split 2,0,6909,1,13,,,
2019-06-08 19:03:24,paiN Gaming,Split 2,1,66544,13,1,10.0,2.0,1.0
2019-06-08 19:03:24,Uppercut esports,Split 2,0,57412,1,13,3.0,3.0,0.0
2019-06-09 15:33:58,INTZ,Split 2,1,13419,21,12,,,
2019-06-09 15:33:58,INTZ,Split 2,1,15209,21,12,,,
2019-06-09 15:33:58,INTZ,Split 2,1,16107,21,12,,,
2019-06-09 15:33:58,INTZ,Split 2,1,17291,21,12,,,
2019-06-09 15:33:58,INTZ,Split 2,1,10378,21,12,,,
2019-06-09 15:33:58,CNB e-Sports Club,Split 2,0,12223,12,21,,,
2019-06-09 15:33:58,CNB e-Sports Club,Split 2,0,12792,12,21,,,
2019-06-09 15:33:58,CNB e-Sports Club,Split 2,0,13128,12,21,,,
2019-06-09 15:33:58,CNB e-Sports Club,Split 2,0,16993,12,21,,,
2019-06-09 15:33:58,CNB e-Sports Club,Split 2,0,7532,12,21,,,
2019-06-09 15:33:58,INTZ,Split 2,1,72404,21,12,10.0,1.0,1.0
2019-06-09 15:33:58,CNB e-Sports Club,Split 2,0,62668,12,21,2.0,4.0,1.0
2019-06-09 17:04:54,Flamengo Esports,Split 2,0,21664,15,20,,,
2019-06-09 17:04:54,Flamengo Esports,Split 2,0,15740,15,20,,,
2019-06-09 17:04:54,Flamengo Esports,Split 2,0,16994,15,20,,,
2019-06-09 17:04:54,Flamengo Esports,Split 2,0,24051,15,20,,,
2019-06-09 17:04:54,Flamengo Esports,Split 2,0,13134,15,20,,,
2019-06-09 17:04:54,Redemption eSports Porto Alegre,Split 2,1,19899,20,15,,,
2019-06-09 17:04:54,Redemption eSports Porto Alegre,Split 2,1,16527,20,15,,,
2019-06-09 17:04:54,Redemption eSports Porto Alegre,Split 2,1,20000,20,15,,,
2019-06-09 17:04:54,Redemption eSports Porto Alegre,Split 2,1,25363,20,15,,,
2019-06-09 17:04:54,Redemption eSports Porto Alegre,Split 2,1,13544,20,15,,,
2019-06-09 17:04:54,Flamengo Esports,Split 2,0,91583,15,20,8.0,1.0,2.0
2019-06-09 17:04:54,Redemption eSports Porto Alegre,Split 2,1,95333,20,15,10.0,6.0,1.0
2019-06-09 18:25:50,Team oNe eSports,Split 2,0,12615,7,14,,,
2019-06-09 18:25:50,Team oNe eSports,Split 2,0,10255,7,14,,,
2019-06-09 18:25:50,Team oNe eSports,Split 2,0,12671,7,14,,,
2019-06-09 18:25:50,Team oNe eSports,Split 2,0,16075,7,14,,,
2019-06-09 18:25:50,Team oNe eSports,Split 2,0,7307,7,14,,,
2019-06-09 18:25:50,paiN Gaming,Split 2,1,15354,14,7,,,
2019-06-09 18:25:50,paiN Gaming,Split 2,1,12223,14,7,,,
2019-06-09 18:25:50,paiN Gaming,Split 2,1,15502,14,7,,,
2019-06-09 18:25:50,paiN Gaming,Split 2,1,16876,14,7,,,
2019-06-09 18:25:50,paiN Gaming,Split 2,1,9768,14,7,,,
2019-06-09 18:25:50,Team oNe eSports,Split 2,0,58923,7,14,3.0,2.0,0.0
2019-06-09 18:25:50,paiN Gaming,Split 2,1,69723,14,7,11.0,1.0,1.0
2019-06-09 19:31:26,Uppercut esports,Split 2,0,11309,8,21,,,
2019-06-09 19:31:26,Uppercut esports,Split 2,0,9723,8,21,,,
2019-06-09 19:31:26,Uppercut esports,Split 2,0,12639,8,21,,,
2019-06-09 19:31:26,Uppercut esports,Split 2,0,11915,8,21,,,
2019-06-09 19:31:26,Uppercut esports,Split 2,0,7159,8,21,,,
2019-06-09 19:31:26,KaBuM! e-Sports,Split 2,1,16076,21,8,,,
2019-06-09 19:31:26,KaBuM! e-Sports,Split 2,1,12320,21,8,,,
2019-06-09 19:31:26,KaBuM! e-Sports,Split 2,1,11927,21,8,,,
2019-06-09 19:31:26,KaBuM! e-Sports,Split 2,1,16246,21,8,,,
2019-06-09 19:31:26,KaBuM! e-Sports,Split 2,1,8448,21,8,,,
2019-06-09 19:31:26,Uppercut esports,Split 2,0,52745,8,21,3.0,1.0,0.0
2019-06-09 19:31:26,KaBuM! e-Sports,Split 2,1,65017,21,8,9.0,2.0,1.0
2019-06-15 15:53:22,INTZ,Split 2,1,11310,22,7,,,
2019-06-15 15:53:22,INTZ,Split 2,1,13197,22,7,,,
2019-06-15 15:53:22,INTZ,Split 2,1,11112,22,7,,,
2019-06-15 15:53:22,INTZ,Split 2,1,12995,22,7,,,
2019-06-15 15:53:22,INTZ,Split 2,1,8478,22,7,,,
2019-06-15 15:53:22,Uppercut esports,Split 2,0,8514,7,22,,,
2019-06-15 15:53:22,Uppercut esports,Split 2,0,8465,7,22,,,
2019-06-15 15:53:22,Uppercut esports,Split 2,0,10503,7,22,,,
2019-06-15 15:53:22,Uppercut esports,Split 2,0,8045,7,22,,,
2019-06-15 15:53:22,Uppercut esports,Split 2,0,5541,7,22,,,
2019-06-15 15:53:22,INTZ,Split 2,1,57092,22,7,10.0,1.0,1.0
2019-06-15 15:53:22,Uppercut esports,Split 2,0,41068,7,22,0.0,1.0,0.0
2019-06-15 16:57:24,paiN Gaming,Split 2,1,17003,26,14,,,
2019-06-15 16:57:24,paiN Gaming,Split 2,1,12667,26,14,,,
2019-06-15 16:57:24,paiN Gaming,Split 2,1,16043,26,14,,,
2019-06-15 16:57:24,paiN Gaming,Split 2,1,20439,26,14,,,
2019-06-15 16:57:24,paiN Gaming,Split 2,1,12993,26,14,,,
2019-06-15 16:57:24,Redemption eSports Porto Alegre,Split 2,0,15760,14,26,,,
2019-06-15 16:57:24,Redemption eSports Porto Alegre,Split 2,0,14231,14,26,,,
2019-06-15 16:57:24,Redemption eSports Porto Alegre,Split 2,0,14367,14,26,,,
2019-06-15 16:57:24,Redemption eSports Porto Alegre,Split 2,0,15606,14,26,,,
2019-06-15 16:57:24,Redemption eSports Porto Alegre,Split 2,0,10234,14,26,,,
2019-06-15 16:57:24,paiN Gaming,Split 2,1,79145,26,14,9.0,4.0,1.0
2019-06-15 16:57:24,Redemption eSports Porto Alegre,Split 2,0,70198,14,26,2.0,1.0,0.0
2019-06-15 18:04:00,KaBuM! e-Sports,Split 2,1,12111,14,2,,,
