playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Trigo,paiN Gaming,bot,4,1,9,11591,233.0,13.0
Damage,paiN Gaming,sup,1,1,10,7516,47.0,11.0
Robo,LOUD,top,2,5,0,10146,217.0,0.4
Croc,LOUD,jng,1,4,3,8902,175.0,1.0
tinowns,LOUD,mid,0,2,1,10241,260.0,0.5
Brance,LOUD,bot,2,2,2,11701,258.0,2.0
Ceos,LOUD,sup,0,3,3,6022,33.0,1.0
,paiN Gaming,team,16,5,49,56051,,13.0
,LOUD,team,5,16,9,47012,,0.88
Robo,LOUD,top,3,5,10,13105,228.0,2.6
Croc,LOUD,jng,2,5,8,12472,210.0,2.0
tinowns,LOUD,mid,9,3,4,16170,327.0,4.33
Brance,LOUD,bot,2,5,8,15214,339.0,2.0
Ceos,LOUD,sup,2,4,15,9022,39.0,4.25
Wizer,paiN Gaming,top,4,4,8,15560,294.0,3.0
CarioK,paiN Gaming,jng,1,4,18,12281,190.0,4.75
dyNquedo,paiN Gaming,mid,6,3,15,15974,268.0,7.0
Trigo,paiN Gaming,bot,10,1,12,19911,384.0,22.0
Damage,paiN Gaming,sup,1,6,19,10260,49.0,3.33
,LOUD,team,18,22,45,65983,,2.86
,paiN Gaming,team,22,18,72,73986,,5.22
Wizer,paiN Gaming,top,6,5,7,18259,333.0,2.6
CarioK,paiN Gaming,jng,2,5,12,13255,207.0,2.8
dyNquedo,paiN Gaming,mid,0,4,15,16071,341.0,3.75
Trigo,paiN Gaming,bot,12,2,4,21331,411.0,8.0
Damage,paiN Gaming,sup,0,4,13,10091,50.0,3.25
Robo,LOUD,top,4,5,7,16970,341.0,2.2
Croc,LOUD,jng,1,7,13,12105,186.0,2.0
tinowns,LOUD,mid,6,3,11,18919,395.0,5.67
Brance,LOUD,bot,8,3,9,21339,390.0,5.67
Ceos,LOUD,sup,1,2,15,9516,6.0,8.0
,paiN Gaming,team,20,20,51,79007,,3.55
,LOUD,team,20,20,55,78849,,3.75
Robo,LOUD,top,3,6,3,12716,275.0,1.0
Croc,LOUD,jng,1,5,4,8457,143.0,1.0
tinowns,LOUD,mid,0,4,3,10570,288.0,0.75
Brance,LOUD,bot,2,3,2,10977,272.0,1.33
Ceos,LOUD,sup,0,5,3,6046,38.0,0.6
Wizer,paiN Gaming,top,13,3,4,15841,242.0,5.67
CarioK,paiN Gaming,jng,5,1,11,12246,207.0,16.0
dyNquedo,paiN Gaming,mid,1,1,18,11803,240.0,19.0
Trigo,paiN Gaming,bot,3,0,14,12790,280.0,inf
Damage,paiN Gaming,sup,1,1,15,7681,48.0,16.0
,LOUD,team,6,23,15,48766,,0.91
,paiN Gaming,team,23,6,62,60361,,14.17
fNb,FURIA,top,2,2,7,11146,222.0,4.5
Goot,FURIA,jng,3,2,9,10378,147.0,6.0
Envy,FURIA,mid,6,0,8,12296,185.0,inf
Netuno,FURIA,bot,4,0,6,14248,312.0,inf
RedBert,FURIA,sup,2,0,11,7930,9.0,inf
Guigo,RED Canids,top,1,4,2,11336,229.0,0.75
Aegis,RED Canids,jng,0,1,2,9841,211.0,2.0
Grevthar,RED Canids,mid,1,5,3,9501,209.0,0.8
TitaN,RED Canids,bot,2,3,0,11097,253.0,0.67
Jojo,RED Canids,sup,0,4,3,6177,38.0,0.75
,FURIA,team,17,4,41,55998,,14.5
,RED Canids,team,4,17,10,47952,,0.82
Guigo,RED Canids,top,4,2,4,12636,235.0,4.0
Aegis,RED Canids,jng,7,0,5,12307,183.0,inf
Grevthar,RED Canids,mid,5,1,10,12091,219.0,15.0
TitaN,RED Canids,bot,3,2,9,13063,269.0,6.0
Jojo,RED Canids,sup,0,0,12,7093,20.0,inf
fNb,FURIA,top,1,3,2,10467,250.0,1.0
Goot,FURIA,jng,2,3,1,8363,132.0,1.0
Envy,FURIA,mid,2,8,2,10116,227.0,0.5
Netuno,FURIA,bot,0,3,3,11161,265.0,1.0
RedBert,FURIA,sup,0,2,3,5981,12.0,1.5
,RED Canids,team,19,5,40,57190,,11.8
,FURIA,team,5,19,11,46088,,0.84
fNb,FURIA,top,4,1,3,12945,236.0,7.0
Goot,FURIA,jng,1,2,7,8956,147.0,4.0
Envy,FURIA,mid,3,4,6,10987,231.0,2.25
Netuno,FURIA,bot,6,2,3,13380,287.0,4.5
RedBert,FURIA,sup,1,1,9,6813,13.0,10.0
Guigo,RED Canids,top,1,3,2,10275,242.0,1.0
Aegis,RED Canids,jng,2,2,6,9725,177.0,4.0
Grevthar,RED Canids,mid,2,3,7,10232,218.0,3.0
TitaN,RED Canids,bot,5,3,3,13183,273.0,2.67
Jojo,RED Canids,sup,0,4,6,6068,32.0,1.5
,FURIA,team,15,10,28,53081,,4.3
,RED Canids,team,10,15,24,49483,,2.27
Guigo,RED Canids,top,3,3,11,13680,287.0,4.67
Aegis,RED Canids,jng,5,3,7,13161,232.0,4.0
Grevthar,RED Canids,mid,6,0,8,16245,344.0,inf
TitaN,RED Canids,bot,7,1,7,17995,348.0,14.0
Jojo,RED Canids,sup,1,0,18,9538,20.0,inf
fNb,FURIA,top,3,3,1,14620,313.0,1.33
Goot,FURIA,jng,0,3,4,10232,174.0,1.33
Envy,FURIA,mid,1,6,0,11409,275.0,0.17
Netuno,FURIA,bot,3,5,2,14007,310.0,1.0
RedBert,FURIA,sup,0,5,5,8147,24.0,1.0
,RED Canids,team,22,7,51,70619,,10.43
,FURIA,team,7,22,12,58415,,0.86
fNb,FURIA,top,4,4,8,13809,248.0,3.0
Goot,FURIA,jng,6,1,10,12398,172.0,16.0
Envy,FURIA,mid,6,0,8,14642,304.0,inf
Netuno,FURIA,bot,1,2,12,11946,271.0,6.5
RedBert,FURIA,sup,0,2,9,7970,41.0,4.5
Guigo,RED Canids,top,2,4,4,11337,228.0,1.5
Aegis,RED Canids,jng,1,5,4,9539,178.0,1.0
Grevthar,RED Canids,mid,1,3,2,9757,215.0,1.0
TitaN,RED Canids,bot,3,2,4,15093,347.0,3.5
Jojo,RED Canids,sup,2,3,6,7206,2.0,2.67
,FURIA,team,17,9,47,60765,,7.11
,RED Canids,team,9,17,20,52932,,1.71
Robo,LOUD,top,5,1,6,18342,357.0,11.0
Croc,LOUD,jng,8,2,10,14481,195.0,9.0
tinowns,LOUD,mid,4,2,11,14858,279.0,7.5
Brance,LOUD,bot,1,2,12,14333,265.0,6.5
Ceos,LOUD,sup,2,3,11,8993,31.0,4.33
fNb,FURIA,top,1,3,8,11784,265.0,3.0
Goot,FURIA,jng,4,4,2,10371,169.0,1.5
Envy,FURIA,mid,1,5,4,12565,308.0,1.0
Netuno,FURIA,bot,4,4,3,15806,353.0,1.75
RedBert,FURIA,sup,0,4,10,7288,39.0,2.5
,LOUD,team,20,10,50,71007,,7.0
,FURIA,team,10,20,27,57814,,1.85
fNb,FURIA,top,2,5,6,9426,173.0,1.6
Goot,FURIA,jng,2,5,7,8634,135.0,1.8
Envy,FURIA,mid,2,4,8,9567,205.0,2.5
Netuno,FURIA,bot,5,5,4,12786,254.0,1.8
RedBert,FURIA,sup,0,3,7,5846,39.0,2.33
Robo,LOUD,top,6,3,8,11526,183.0,4.67
Croc,LOUD,jng,3,1,14,10798,159.0,17.0
tinowns,LOUD,mid,9,2,11,11997,191.0,10.0
Brance,LOUD,bot,4,3,10,13420,232.0,4.67
Ceos,LOUD,sup,0,2,21,7745,5.0,10.5
,FURIA,team,11,22,32,46259,,1.95
,LOUD,team,22,11,64,55486,,7.82
Robo,LOUD,top,2,2,5,9977,203.0,3.5
Croc,LOUD,jng,1,4,13,9295,131.0,3.5
tinowns,LOUD,mid,4,1,12,11078,217.0,16.0
Brance,LOUD,bot,11,2,6,17170,271.0,8.5
Ceos,LOUD,sup,2,2,16,7846,23.0,9.0
fNb,FURIA,top,4,3,2,11073,223.0,2.0
Goot,FURIA,jng,0,6,2,7251,131.0,0.33
Envy,FURIA,mid,4,4,4,11123,224.0,2.0
Netuno,FURIA,bot,3,3,7,10623,229.0,3.33
RedBert,FURIA,sup,0,4,9,6343,26.0,2.25
,LOUD,team,20,11,52,55366,,6.55
,FURIA,team,11,20,24,46413,,1.75
Robo,LOUD,top,4,2,9,13608,263.0,6.5
Croc,LOUD,jng,1,3,10,9946,156.0,3.67
tinowns,LOUD,mid,8,0,8,14180,249.0,inf
Brance,LOUD,bot,5,3,5,13507,243.0,3.33
Ceos,LOUD,sup,0,4,10,6703,27.0,2.5
Wizer,paiN Gaming,top,3,5,1,9995,220.0,0.8
CarioK,paiN Gaming,jng,3,4,5,9121,147.0,2.0
dyNquedo,paiN Gaming,mid,4,3,5,13518,275.0,3.0
Trigo,paiN Gaming,bot,1,1,9,9319,197.0,10.0
Damage,paiN Gaming,sup,1,5,8,6124,28.0,1.8
,LOUD,team,18,12,42,57944,,5.0
,paiN Gaming,team,12,18,28,48077,,2.22
Robo,LOUD,top,3,2,8,16079,295.0,5.5
Croc,LOUD,jng,0,3,8,9670,151.0,2.67
tinowns,LOUD,mid,5,1,5,15881,317.0,10.0
Brance,LOUD,bot,9,2,6,16917,298.0,7.5
Ceos,LOUD,sup,2,3,10,8507,31.0,4.0
Wizer,paiN Gaming,top,1,3,4,10591,236.0,1.67
CarioK,paiN Gaming,jng,2,6,6,9163,148.0,1.33
dyNquedo,paiN Gaming,mid,3,3,2,15224,332.0,1.67
Trigo,paiN Gaming,bot,5,3,3,16672,332.0,2.67
Damage,paiN Gaming,sup,0,4,7,6971,39.0,1.75
,LOUD,team,19,11,37,67054,,5.09
,paiN Gaming,team,11,19,22,58621,,1.74
Wizer,paiN Gaming,top,1,5,2,10402,222.0,0.6
CarioK,paiN Gaming,jng,1,5,5,9695,147.0,1.2
dyNquedo,paiN Gaming,mid,1,2,3,11074,268.0,2.0
Trigo,paiN Gaming,bot,3,5,1,12727,264.0,0.8
Damage,paiN Gaming,sup,1,4,4,7066,34.0,1.25
Robo,LOUD,top,3,3,8,13041,252.0,3.67
Croc,LOUD,jng,5,2,12,11689,172.0,8.5
tinowns,LOUD,mid,2,0,13,12691,277.0,inf
Brance,LOUD,bot,10,1,9,15289,282.0,19.0
Ceos,LOUD,sup,1,1,18,7993,42.0,19.0
,paiN Gaming,team,7,21,15,50964,,1.05
,LOUD,team,21,7,60,60703,,11.57
